 userID,Track,artist,genre,  City  ,time,Day

408A40BD,Лезгинка,DJ Ramazek,caucasian,Saint-Petersburg,13:30:25,Monday

B6EFF071,Memories,Lewis Del Mar,indie,Moscow,08:27:20,Wednesday

94BE159E,Why Only One?,Chris Thile,classical,Moscow,14:46:54,Wednesday

C44CCFC9,Stupid Boy,Peabody,rock,Moscow,13:42:12,Friday

BBCE93A7,"Don Giovanni: Don Giovanni Act II - ""V'è Gente All Finestra"" (Giovanni Masetto)",Carlo Maria Giulini,opera,Moscow,08:48:06,Friday

5E9E1E8D,Da Partments,Cash Out,hip,Saint-Petersburg,13:16:14,Friday

686C18B1,Асталависта,ТАNИША,ruspop,Moscow,09:51:36,Wednesday

86071DC3,Оле Лукойе: Тише музыка,,fairytail,Moscow,13:24:45,Friday

3E90CBDF,BAMM,Milo Manheim,soundtrack,Saint-Petersburg,20:32:37,Monday

D31D56F7,Hold On Me,Leon Lour,dance,Saint-Petersburg,13:09:26,Wednesday

5BD1C08E,Max Payne,Mahda,hip,Saint-Petersburg,09:33:53,Monday

32BD435D,Endless Summer,Sébastien Schuller,soundtrack,Moscow,14:34:25,Friday

582C4505,Hope & Fear,Remain In Silence,rock,Saint-Petersburg,20:39:41,Wednesday

1E961AD2,Ahi Tamburieddhu!,Nidi D´Arac,world,Moscow,08:24:47,Friday

8D8D2B5F,Feels Like Yesterday,Mike Williams feat. Robin Valo,house,Saint-Petersburg,14:51:26,Monday

AE78E021,Aida Act 1 Scene 1: Romanza: Se quel guerrier io fossi! ... Celeste Aida,,classical,Moscow,14:02:24,Wednesday

DA9ECF71,Night Rather Than Day,EXID,k-pop,Moscow,20:07:05,Monday

C11DD4DE,Christmas Everywhere,,holiday,Moscow,14:07:01,Friday

E6C9495B,,,dance,Moscow,08:39:21,Monday

D71CFB2A,20/20,Crown The Empire,rock,Moscow,14:44:57,Wednesday

92D94C4D,מזמור לדוד,אהוד בנאי,traditional,Moscow,13:27:43,Friday

14DF8474,No Good,alcordo,rnb,Moscow,14:58:28,Monday

CF511FA8,Woman,,ruspop,Moscow,20:45:21,Friday

32551C62,Tri MartoLod,Adoramus,choral,Moscow,09:51:07,Wednesday

2D14E8D8,Winning,Blaikz feat. Luc,dance,Moscow,09:04:48,Wednesday

48ED316F,Останусь,Lovejoy 1973,ruspop,Moscow,08:28:07,Wednesday

E2894055,Ouch!,Tim Ismag,dance,Saint-Petersburg,20:33:29,Wednesday

E3BE06C8,Billie Jean,Hypnomusic,electronic,Moscow,08:04:36,Wednesday

35F463F5,Refraction,Beatsole,dance,Saint-Petersburg,08:18:33,Friday

92425986,End of My Rope,Asphalt Ballet,rock,Saint-Petersburg,08:38:30,Wednesday

7E5AC494,Internationally Known,Supernatural,hip,Saint-Petersburg,20:58:50,Monday

B3E7C841,Exotic,Priyanka Chopra,pop,Saint-Petersburg,13:49:54,Wednesday

B43EE327,Toccata for Piano and Orchestra: Toccata for Piano and Orchestra,Anton Nanut,classical,Moscow,20:53:49,Wednesday

803F3C28,Открою альбом,группа МГК,pop,Moscow,08:41:07,Wednesday

491B14E5,Chicago,,dance,Moscow,13:04:21,Wednesday

9C5D3B9D,Eisenmann,Totem Obscura,electronic,Saint-Petersburg,20:04:32,Wednesday

4DAA83B7,Black And White Rag,George Botsford,jazz,Moscow,13:33:57,Wednesday

E9E8562C,Zoom,Lil Boosie,rap,Moscow,08:38:51,Monday

B132D00E,Dollaz Stackin',T-Rock & J-P,hip,Moscow,08:37:05,Monday

D2B82566,Bass Planet,Bass Mekanik,electronic,Moscow,20:31:29,Wednesday

91343EE7,"Piano Sonata No.14 in C-Sharp Minor Op. 27 No. 2 ""Mondschein"" Adagio sostenuto",Emil Gilels,classical,Moscow,14:38:05,Wednesday

16DBE519,Underwood,Talky Tina,rock,Saint-Petersburg,20:34:01,Monday

EA6F752C,Boys (Summertime Love),Sabrina,pop,Moscow,13:03:16,Monday

3304A02D,Waiting…,City and Colour,alternative,Saint-Petersburg,20:10:00,Monday

9AE01B38,Дед Мороз,Паша Юдин,ruspop,Moscow,13:04:22,Wednesday

AE679239,1848,Cheerocky,dance,Moscow,20:24:57,Friday

4854E139,Half the City,St. Paul & The Broken Bones,rnb,Moscow,20:49:36,Friday

37212868,Сердце цыгана,Аричикаари,rock,Moscow,21:38:54,Wednesday

37C42D25,Кедами,Миха Гам feat. Добавьте исполнителя,ruspop,Moscow,09:41:52,Friday

D87D14A0,The Road,Phil Anker,house,Saint-Petersburg,09:34:02,Wednesday

C80B2DFE,In My Mind,The Amazons,alternative,Saint-Petersburg,08:26:18,Monday

19E7614,Grap a Trap,Moon,trance,Moscow,20:34:56,Monday

5DDE45C4,True,SWEET CONNECTION,hip,Saint-Petersburg,21:25:38,Wednesday

14C337F7,Invoke,Shava Sadhana,electronic,Moscow,13:33:57,Friday

344A304F,Просто нужна ты,H1gh,rusrap,Moscow,13:41:59,Wednesday

15D9D9D4,Fireproof,Vax,pop,Moscow,21:46:48,Friday

5F0998B9,Smoke on the Water,,rock,Moscow,20:23:34,Monday

569CE4AA,Dub Step Remix Tribute Ring,Dubstep Music Comedy Remixers,electronic,Moscow,13:37:06,Friday

20045EC9,Не отменяй,NOLA,ruspop,Moscow,08:21:33,Wednesday

E39AF35,House Every Weekend,David Zowie,dance,Moscow,08:44:21,Wednesday

77D14006,Kushuka,,dance,Moscow,20:14:22,Wednesday

64FA6745,Царица,Dj Benny,pop,Saint-Petersburg,08:22:12,Monday

5F601459,Бесса ме мучо,Алла Горбачёва,ruspop,Moscow,20:07:49,Friday

B4F915D1,Take It Off,All Good Funk Alliance,downtempo,Moscow,13:46:42,Monday

D435A94C,Obsession (Idea Extended),,dance,Moscow,13:32:02,Friday

65BC30CB,Qui je suis,Kyo,variété,Saint-Petersburg,13:15:11,Wednesday

3DC3CA7D,Viens chez nous,Kendji Girac,french,Saint-Petersburg,09:49:59,Wednesday

A5F3DE6A,,,pop,Moscow,20:56:26,Monday

8AB76E9B,Patience,,dance,Saint-Petersburg,08:50:33,Monday

6C0D2673,Bridge to Nowhere,Flight Paths,rock,Saint-Petersburg,08:45:35,Monday

F61617A,Rewards,,dance,Moscow,20:27:01,Wednesday

553CF7B,Vampire,,dance,Moscow,20:46:29,Friday

D66A8987,Fire,Ensoul,dance,Moscow,14:59:10,Monday

3D602A49,Раскаяние,Юрий Фил,reggae,Moscow,14:48:41,Friday

35006F44,Fragile,Love Is Stronger Than Death,rock,Moscow,13:42:31,Monday

422E94D2,Cowgirl In The Sand,The Rock Army,rock,Saint-Petersburg,14:07:04,Monday

CD2F2C7A,Never Divide,,electronic,Saint-Petersburg,14:56:46,Wednesday

82B4480D,Walls,Ancient Methods,electronic,Moscow,20:13:31,Monday

552E3198,Я тону,TRUEтень,rusrap,Moscow,08:26:23,Wednesday

4286B368,Can't Nobody Hold Me Down,,rap,Saint-Petersburg,14:04:22,Monday

FE7D68FE,Evil Beauty,Blackmill,electronic,Saint-Petersburg,14:55:28,Wednesday

AFDFD359,These Fighting Words,DevilDriver,extrememetal,Moscow,13:38:20,Monday

E6927F48,Buona Sera Ciao Ciao,DiscoService,dance,Moscow,08:19:44,Monday

BCC3B460,Цветы не знали,Лариса Пашкова,children,Moscow,21:09:33,Friday

60BB02C4,I've Got No Strings,Dickie Jones,soundtrack,Saint-Petersburg,14:06:38,Wednesday

EBCB5B2F,Don't Let Go,Ric Ocasek,rock,Moscow,08:23:12,Friday

76E2BBA6,Sarut Femeie Mana Ta,Ian Raiburg,world,Moscow,08:01:55,Monday

E68CF1E5,EYES ON ME,XXTREEK,hip,Moscow,20:50:47,Friday

12F58F04,Fly,Elley Duhé,pop,Saint-Petersburg,20:03:25,Friday

23AE8580,Good Girl,Dustin Lynch,country,Moscow,14:12:15,Friday

2F65F13C,Pearl River,Mike Zito,blues,Saint-Petersburg,14:52:08,Friday

BF6D63E3,Are We Robots,Phonic Request,electronic,Moscow,09:54:01,Wednesday

DFD6B96E,Twilight,Justine,pop,Moscow,08:17:35,Wednesday

8F18180,No No,Fats Domino,blues,Moscow,21:43:12,Monday

1CA61EB0,I'm Your Friend Juicy Pen,Ozi,hip,Moscow,08:45:20,Monday

4D2188D6,Flowers Blooming,Hardkiss,electronic,Saint-Petersburg,14:10:36,Wednesday

4C3367EB,Big Time Sensuality,The Starting Line,punk,Moscow,14:14:46,Wednesday

950925AA,Монолог (Памяти А. Андреева),Евгений Коновалов,shanson,Saint-Petersburg,21:46:09,Monday

F9E63F7F,The Hounds,Fistula,numetal,Saint-Petersburg,13:59:24,Friday

582507D6,You Belong To The City,Glenn Frey,rock,Saint-Petersburg,09:57:12,Wednesday

F6A44469,Treacherous,The Project Hate MCMXCIX,metal,Saint-Petersburg,20:35:17,Wednesday

D24F2B59,The Light Cone,Edgar Froese,pop,Saint-Petersburg,20:00:50,Friday

B52D97AC,Fast Eddie,BENNY THE BUTCHER,rap,Saint-Petersburg,20:20:22,Friday

41BBAE26,Самый нежный,Storm DJs,ruspop,Moscow,21:38:35,Friday

F0F3CB09,La bancarella,Roberto Scaglioni,world,Moscow,14:46:57,Friday

FD027262,Эта девочка,Reinmone,rusrap,Moscow,21:50:56,Monday

DF6BBB08,You Make Me Happy,Cliff Bennett & The Rebel Rousers,pop,Moscow,09:58:29,Monday

29535A26,Monday Morning,Pulp,pop,Moscow,13:26:34,Friday

375487DA,Chanting of Sacred Mantras,Kundalini Yoga Group,new,Moscow,20:35:37,Monday

1C8E5D47,Life,Lucy Johnson,pop,Saint-Petersburg,13:51:05,Monday

CA9E099E,Outlaw,Skope & Seppa,electronic,Saint-Petersburg,13:20:59,Wednesday

71BACD5B,Амальгама,Билет на Луну,ruspop,Moscow,13:09:10,Monday

8C308981,Не забывай,TOF,rusrap,Saint-Petersburg,21:09:30,Wednesday

8398744A,Springish,,progressive,Moscow,09:57:49,Friday

C49B3C96,Falling In Love Tonight,Fantasia,pop,Moscow,20:58:08,Wednesday

A7AAAE13,New Ish,Odd Squad Family,hip,Moscow,13:51:29,Wednesday

8D50C964,Vyvolenej,Skwor,rock,Saint-Petersburg,09:34:02,Wednesday

DA2C8995,"Variationen ueber ""Ah vous dirai-je Maman"" KV 265 VII Variation 6",Boris Bjoern Bagger,gitarre,Saint-Petersburg,13:36:15,Friday

6B008591,Brother Of Mine,Anderson Bruford Wakeman Howe,progressive,Moscow,13:44:45,Monday

8B27F4B1,Малиновый рассвет,Владимир Тиссен,shanson,Moscow,21:34:37,Wednesday

6C75C22D,Raindance,Puta Volcano,rock,Saint-Petersburg,09:00:00,Monday

EEBBD9E7,Wicked,,dance,Moscow,21:41:21,Friday

AE815DF7,Мама будет рада,Родион Толочкин,ruspop,Moscow,14:58:22,Friday

C89B1DC3,Bouazizi. Títulos (alternate),Alejandro Roman,soundtrack,Moscow,13:39:48,Monday

E72C0D1C,Magic Mushrooms,Hyperflow,psychedelic,Moscow,08:37:30,Friday

E913223B,To Be Complete,Unknown Component,rock,Saint-Petersburg,08:29:12,Wednesday

B5496034,Vagabundo,Brick Oficial,blues,Moscow,20:44:24,Friday

8DCE8D01,Jack Rabbit Slims Twist Contest,Jerome Patrick Hoban,film,Moscow,20:41:38,Friday

9C70BC23,Летящий,СтимфониЯ,rusrock,Moscow,09:14:43,Friday

2BE3C2DA,I Catch the Rain (feat. Ursula Rucker & Imani Uzuri),Jessica Care Moore,children,Saint-Petersburg,14:51:49,Friday

2C407DFE,Криминалград,BALU & БРОНС,rusrap,Saint-Petersburg,14:12:56,Friday

23354798,Новые злые,Хайд,rusrap,Moscow,14:37:00,Friday

BD65C9CB,Bang Bang,Mc Mijago,hip,Saint-Petersburg,09:35:13,Friday

72B07BBA,Boo!,,rock,Moscow,13:48:22,Friday

4EBB729F,Learning to Play,JJacob,electronic,Moscow,14:43:20,Monday

AC4B2BF,Tocarte Toa,Big Yamo,reggae,Moscow,21:12:28,Friday

CA12A133,Cycle Of Life,Radion6,dance,Moscow,13:37:54,Wednesday

5EFC2624,Nobody but You,Search DiP,nu,Moscow,14:59:23,Friday

9E93430B,Suicide Mission,Driving The Salt,international,Moscow,14:31:27,Friday

CBDB8702,Cual Es?,Cabeza de Elefante,rock,Saint-Petersburg,13:48:31,Friday

FC8EE812,Losing Battles,Pavel Khvaleev & LIA,,Saint-Petersburg,09:59:39,Wednesday

F303ECAC,Want Some,Nitro/Noise,rock,Saint-Petersburg,13:20:13,Monday

A310D796,Beauty in Errors,,dubstep,Moscow,20:37:49,Monday

A3DEC56A,Panamera,САМЕЦ,rusrap,Moscow,20:12:56,Friday

DF2F3526,Melior,I Killed The Prom Queen,rock,Saint-Petersburg,13:33:35,Monday

ED9C002E,Live Is Life,Opus,pop,Moscow,13:30:23,Wednesday

22ED4EC6,Rudolf,Bobo Stenson,jazz,Moscow,13:06:24,Monday

7978380D,When the Fog Whispers the Old Tales,Eliwagar,folkmetal,Moscow,09:40:15,Friday

409180E2,Glory of the Brave,Axxis,metal,Moscow,20:17:22,Wednesday

A8E24CB4,Dinorah Dinorah,George Benson,conjazz,Moscow,22:00:44,Monday

2BF68755,Tears Dry On Their Own-Karaoke-Instrumental,Amy Tiger,soul,Moscow,09:59:50,Wednesday

CA9E099E,I Am the Arkatekt,The Arkatekt,electronic,Saint-Petersburg,20:24:33,Monday

A123316B,D'ici et d'ailleurs,Trio Soulayrès,miscellaneous,Saint-Petersburg,13:10:02,Monday

E4932FAE,I Beg You,White Lung,alternative,Saint-Petersburg,20:34:19,Friday

DA1CD73E,Om evigheten,Kebu,electronic,Moscow,08:01:58,Friday

D13FA760,Paralyzed,Mystery Skulls,electronic,Moscow,14:36:31,Wednesday

5E3D61A1,The Bass (Ferdinands Feld Festival Anthem 2017),,bigroom,Moscow,08:58:16,Friday

BD8EDCC1,Chainsaw,,rusrap,Saint-Petersburg,21:01:12,Wednesday

222B3CC2,Field of Pain,Jane Doe and the Black Bourgeoises,rock,Moscow,20:16:49,Monday

31029ADC,Новогодняя,Юлия Райнер,ruspop,Moscow,08:15:45,Friday

3A198AFA,Bang Bang (In the Style of Jessie J Ariana Grande & Nicki Minaj),Karaoke Hits Band,pop,Moscow,08:26:37,Friday

362BB8D5,Façades,Saint-Maur String Quartet Nicolas Prost,classical,Saint-Petersburg,20:35:22,Monday

756D8207,Stagnation Is Over,Multy Tabs,pop,Moscow,20:45:40,Wednesday

9EC72ECC,Sixty Six Point Six,jonathan barnes,folk,Moscow,21:13:53,Monday

ABDF43E9,She,Charles Aznavour,frankreich,Saint-Petersburg,13:41:51,Wednesday

1833F804,Release,Kristine Flaherty,new,Moscow,21:22:57,Wednesday

6A04B49E,You'll Never Know (My Love),Edwyn Collins,electronic,Moscow,20:50:46,Friday

F6FEBC56,My Sweetest Pain,Persephone,rock,Moscow,21:33:04,Friday

72EF720A,Anomalus,FOLKSTONE,folk,Saint-Petersburg,14:07:09,Friday

7C174DF1,Grå,Kölsch,techno,Moscow,20:43:24,Wednesday

F222A58F,Citta,Furkan Soysal,electronic,Moscow,09:44:07,Friday

D57BB351,,,,Moscow,09:24:00,Friday

98A3BC7A,Funky New Year,Eagles,rock,Moscow,21:21:01,Friday

AC5460F8,Dear Drunk Me,Chad Brownlee,country,Moscow,08:51:12,Friday

6CB85A63,Opposite8 Space Cat - All About Forgiveness ( Progressive Psychedelic Trance ),,electronic,Saint-Petersburg,20:57:30,Monday

2532D17,Veria Aria,Sunsets and Hearts,electronic,Saint-Petersburg,13:55:25,Wednesday

362944C2,Blessings to All,Sufi's Life,dance,Moscow,21:31:12,Friday

46269F35,On the Edge,Shamis Khassenov,classical,Moscow,14:07:27,Wednesday

864CE965,Venus Flytrap,PABLO (IND),dance,Saint-Petersburg,08:12:45,Wednesday

6AEC6394,Return Of The Cavemen,Afromental,pop,Moscow,09:55:48,Monday

33C6DF9C,Rising Sun,Fonkynson,dance,Moscow,14:19:12,Wednesday

FFF91C68,Над землёю алеет закат...,Complex Numbers,electronic,Moscow,14:43:56,Monday

311C9130,Intestinal Incubation,Necrophagist,metal,Moscow,09:39:04,Monday

F9E63F7F,Cold,Xibalba,hardcore,Saint-Petersburg,13:47:50,Friday

53392FE4,Hey Pippi Langstrumpf,Die Liederkinder,children,Moscow,13:25:24,Monday

9518AB3A,Everybody Loves My Baby,O Sister!,jazz,Moscow,13:52:56,Monday

496111ED,Steamboat,The Weeks,rock,Moscow,13:04:21,Wednesday

BEB5B3ED,Bad Habit,Carousel Kings,rock,Moscow,21:06:26,Monday

AD1C5DB4,Curves,Tord Gustavsen Trio,conjazz,Moscow,21:56:06,Friday

85250AAC,Jormungandr,,spiritual,Moscow,09:02:49,Friday

C6E2EB60,Changes,Alex Bugnon,pop,Moscow,14:55:52,Monday

7821EE72,Все теперь знают,La Vtornik,local,Moscow,21:06:20,Monday

710586C7,Saturn Atmosphere,Philter,electronic,Saint-Petersburg,21:06:15,Friday

A566088F,Did It,Cousin Stizz,rap,Saint-Petersburg,13:35:17,Wednesday

A03CC037,Otkada Tebe Volim,Bajaga & Instruktori,rock,Moscow,08:40:04,Wednesday

24041BE7,Не трогайте Россию Господа!,Геннадий Жуков,rusrock,Moscow,09:49:31,Wednesday

313F765,All the Way,Triumph,rock,Moscow,14:19:29,Wednesday

F800F77C,Nzala Urugu,Msafiri Zawose,world,Moscow,14:31:11,Wednesday

AA876E93,Mephisto Waltz No. 3 S. 216,Philipp Kopachevsky,classical,Saint-Petersburg,13:58:17,Monday

7618558B,Time forward! (Film score 1967): Time forward!,"Moscow New Choir Yelena Rastvora ""Russian Philharmonic"" Symphony Orchestra & Alexander Vedernikov",classical,Moscow,13:11:18,Wednesday

9641F8F3,Gemini,Blitzkrieg,electronic,Saint-Petersburg,14:19:42,Wednesday

40F57392,Indian Maiden,Sheb Wooley,country,Moscow,21:06:31,Friday

129DF5C2,Dionysus,Buttertones,rock,Moscow,08:47:58,Monday

99A07C0D,Я попал...,Коля Коробов,ruspop,Moscow,20:12:09,Monday

394A65F4,Heretic's Fork,John 5,rock,Moscow,14:50:12,Monday

77AC1A29,Don't Lie,Loui & Scibi,electronic,Saint-Petersburg,08:51:38,Friday

635FB4CC,Touch,KSHMR and Felix Snow feat. Madi,dance,Moscow,14:04:29,Wednesday

BB4F4474,Pon De Replay,Top 40 Hip-Hop Hits,rnb,Moscow,20:58:29,Friday

5AF40842,Les yeux dans les yeux,Ysa Ferrer,electronic,Moscow,13:23:47,Friday

A0E03303,Gaudeamus Igitur,Welle: Erdball,electronic,Moscow,08:22:50,Monday

87812DC,Sweet Georgia Brown,The Quarrymen,pop,Moscow,09:52:08,Monday

6CBF44E1,#ТанцыХит,Роман Исаев,ruspop,Saint-Petersburg,13:47:52,Friday

B10636DC,Ashes in April,Kill Your Name,rock,Moscow,21:49:47,Friday

C99B123B,So Young,Swan,dance,Moscow,13:47:25,Friday

2E307DEE,Korel 'Em,Virab Virabyan,pop,Moscow,08:49:55,Friday

926DE999,Seasons,Dominik von Francois,dance,Moscow,09:51:45,Friday

C0F5B198,Background Music for Sex,Sex Music Zone,chill,Moscow,13:53:38,Friday

D5B16E6A,True,SWEET CONNECTION,hip,Moscow,20:07:23,Monday

3544B2A3,Cigarette Lighter,Mellah,alternative,Saint-Petersburg,13:03:55,Friday

3257324A,Mountain Goat,Amorphous Androgynous,electronic,Moscow,09:28:43,Friday

E2A00014,Abrázame,Bacchelli,latin,Moscow,08:42:53,Monday

9E69EFFC,Day to nowhere,Dark Electro Project,,Saint-Petersburg,20:18:11,Friday

92045EA7,Mopedbart,Hubbabubbaklubb,indie,Saint-Petersburg,14:37:39,Monday

654AF30E,What Love Is,Nasty Bits,soundtrack,Saint-Petersburg,08:52:30,Monday

EABCBF6B,In da Kar (feat. Sly Stone),,funk,Moscow,08:33:41,Monday

35D1DD40,Let Go (feat. Alexandra),Venemy,dance,Moscow,20:16:10,Wednesday

8946F05D,ding dong song,Gunter,electronic,Saint-Petersburg,21:30:01,Wednesday

3917F2F8,Стало холодать,Johnny Bongzila,rusrap,Moscow,13:24:10,Monday

72C53AA1,Amphetamine,Thomas P. Heckmann,dance,Moscow,15:00:54,Monday

E88F53C8,Holy Water,,rock,Moscow,13:43:08,Friday

A1D71B30,Желаю,Zvensky,rusrap,Moscow,20:30:41,Friday

D3D7780F,Prithvi,My Sleeping Karma,rock,Moscow,20:11:12,Friday

8A0430FF,Waltz in E Minor Op. Post,Alberto Mozzati,classical,Moscow,09:22:52,Monday

EDE3EB9D,Look Into the Sky,Surfgreenstrat,easy,Saint-Petersburg,13:33:17,Monday

996D0ABE,Tu Ausencia,Amanda Portales,latin,Moscow,09:31:06,Friday

64ECD6E4,Para Bailar Casino,Adalberto Álvarez Zayas,latin,Saint-Petersburg,09:20:57,Friday

452C2234,Выстрел,Alen Hit,ruspop,Moscow,21:28:34,Monday

B3C50072,Dervish Euphoria,Simple Symmetry,house,Saint-Petersburg,09:21:18,Friday

F5F43611,Бодайбо,Виталий Аксёнов,pop,Moscow,21:39:50,Wednesday

F1458A1A,Om,One Function,trance,Moscow,08:25:35,Wednesday

B5496034,Café des Arts,Daniel Andersson,easy,Moscow,20:35:02,Friday

19C9E2ED,Kalbimin Fendi,,pop,Moscow,14:48:02,Friday

522E07C3,Power of Love,Mahavishnu Orchestra,jazz,Moscow,21:30:04,Wednesday

74502A18,Trust,Lucy Dacus,folk,Moscow,14:41:33,Friday

FA5C0096,Pearlshot,Evil Nine,electronic,Moscow,14:50:46,Monday

F5101BD0,Never be alone,,classical,Moscow,14:22:20,Monday

754AC195,Schmackeboom (Quieres Follar Conmigo),Le Tac,pop,Moscow,08:22:36,Monday

6D8CF3BF,Can´ T Go to Sleep,Mr. Chillout,electronic,Moscow,09:08:49,Friday

F7A30A00,7 Nation Army,Graham Brown Band,pop,Moscow,21:38:07,Wednesday

9BDE4B5F,Shabnam,Sara Marina,latin,Moscow,13:25:27,Friday

72EACF3D,And Shot Each Other,The Chariot,hardcore,Saint-Petersburg,20:29:45,Wednesday

7A794DEE,Up the Creek,Bola Sete,jazz,Moscow,13:55:09,Friday

76BBA60D,Ч / б,Антон Детистов,pop,Moscow,14:12:13,Wednesday

FBDD3323,Never Over,,pop,Saint-Petersburg,08:41:43,Monday

6EE71EA5,Flames,Circus Maximus,progmetal,Moscow,21:33:50,Wednesday

EC92F9E2,Crucifixtion (Feat. Lord Infamous),Tha Club House Click,hip,Moscow,20:14:46,Monday

925743C3,Elvi$,Felix Da Housecat,dance,Moscow,13:41:12,Wednesday

FF604B21,מה ביקשתי,Yasmin Levy,pop,Moscow,08:37:42,Monday

41C8CA47,Научился жить,,rusrap,Moscow,21:55:12,Friday

B838434A,"Daayre (From ""Dilwale"")",Arijit Singh,soundtrack,Moscow,21:05:08,Monday

F550C3A0,Who You Are,Ben Philp,electronic,Moscow,08:16:22,Monday

42BBB3E7,Heart Attack,Low vs Diamond,alternative,Moscow,08:25:04,Wednesday

D9A502E7,Thru Your Phone,Morgan Saint,pop,Moscow,08:39:18,Friday

8360D720,Synapse,Bush,rock,Moscow,13:00:52,Wednesday

106817F3,Aroma,Bigg Homie,hip,Moscow,20:22:30,Friday

FA30D590,Jingle Bell Rock,Max Bygraves,holiday,Moscow,09:49:22,Friday

1D4661,One two three four (Раз два три четыре),Melomanes (Меломаны),pop,Saint-Petersburg,08:54:06,Wednesday

FE2EF87E,Sounds from the Sea: Backwash,Ocean Waves,pop,Moscow,20:48:48,Friday

D146CE96,Aero Space Age,Hawkwind,progressive,Moscow,20:56:09,Friday

E5203226,Кто мы?,Meduza,rusrap,Moscow,20:37:14,Monday

FF8287BB,Celtic Daze,Nordic Daughter,rock,Moscow,20:43:06,Monday

84F69AC0,Force of Destiny,Tigersclaw,rock,Moscow,09:58:31,Friday

A1A245E6,Кольцо всевластия,Эпидемия,epicmetal,Saint-Petersburg,08:24:08,Friday

17BCC195,Behind Time,Alix Perez,dance,Moscow,13:27:11,Monday

BCB8616,I Don't Know,Mi-Sex,pop,Moscow,21:00:20,Friday

68E76A8E,FILA,Vata,rusrap,Saint-Petersburg,08:01:30,Friday

86E3AED0,Always Be My Baby,Ben L'Oncle Soul,reggae,Moscow,14:18:33,Monday

4FF72051,The Twelve Days of Christmas,Salzburg Children's Choir,holiday,Moscow,09:12:39,Friday

ACDBDE4,Island Ridin',The So So Glos,rock,Moscow,08:38:30,Monday

25518EEA,Just a Kiss Apart,Aaron Lazar,broadway,Saint-Petersburg,20:38:26,Wednesday

B76C9453,House of Air,Sea,rock,Moscow,21:08:57,Monday

8514F690,Memory [Cats],Elaine Paige,melodic,Moscow,13:30:47,Monday

F977F68B,Любимая,Лина и Руслан Яриковы,caucasian,Moscow,13:05:47,Friday

EF6C46B1,Лодка,Артем Горин,rusrap,Moscow,13:48:42,Monday

9FF42F39,Von Osten bis Westen,Mono & Nikitaman,pop,Saint-Petersburg,14:20:48,Wednesday

F1AFA4BA,Mae Pa Fidje,Teofilo Chantre,world,Moscow,14:45:29,Friday

58DA0A1A,Young Alaska,Christian Löffler,electronic,Moscow,13:30:18,Monday

2F5FB14B,Танцуем,Express Band By Leon Petrosov,ruspop,Saint-Petersburg,08:55:46,Monday

6A635E41,Do U Wrong,Leven Kali,rnb,Moscow,20:06:26,Friday

7540A99D,(L) Egolord,Another Hero Dies,metal,Saint-Petersburg,20:10:00,Wednesday

34A7EA01,Добрый вечер,,estrada,Moscow,20:49:16,Friday

F6062326,Natalie,The Heights,pop,Moscow,08:49:22,Wednesday

5038DFA6,Gravemind,Bayharbour,hardcore,Saint-Petersburg,10:00:34,Wednesday

12093964,Feel This (Love Fall Down),Jonathan Jackson,rock,Moscow,21:15:17,Monday

72C53AA1,Gotta Let You Go,Dominica,dance,Moscow,14:59:35,Monday

7D204D1E,Gangnam Style（Afrojack Remix）,PSY,k-pop,Moscow,13:42:47,Wednesday

EF0C2708,Sextetris,Lapti,electronic,Moscow,08:55:14,Monday

2C2718B8,Moon Seagull,Waking Vision Trio,jazz,Moscow,20:30:17,Monday

43E4E1AD,Dying Sun,Neroche,hip,Moscow,08:48:42,Friday

7CEEC177,Lligaments Trencats,Clara Peya,pop,Moscow,20:55:37,Monday

C9F83D27,Obsecration Parts A to D,Lobby Loyde,psychedelic,Saint-Petersburg,08:31:51,Monday

B1542B33,The Renegade,Friend Within,dance,Saint-Petersburg,08:04:45,Friday

E4511F0C,Rescue Me,,dance,Moscow,21:09:52,Monday

7278CE6A,You and I,Richard Hawley and the Death Ramps,indie,Moscow,13:10:15,Monday

12C49600,Dispute,The Frightnrs,reggae,Saint-Petersburg,20:11:41,Monday

6CF7B95C,Так и было,SADLESS,local,Moscow,14:56:29,Friday

BA6DFB40,Feeling You (feat. Yasmin),Sonny Fodera,dance,Moscow,08:54:36,Friday

39B0FB2D,The Sultans' Wish,Scott Matthews,rock,Moscow,20:39:27,Wednesday

A2377096,Our Story,Allison Young,folk,Moscow,21:42:22,Friday

1404573E,The Joker,The Savage Rose,progressive,Saint-Petersburg,20:09:15,Friday

E664CC13,Familiar,Liam Payne,pop,Moscow,21:41:50,Friday

C527672B,Apollo Going Crazy,,dance,Saint-Petersburg,20:40:19,Monday

