calls,minutes,messages,mb_used,is_ultra
141.0,1043.8899999999996,22.0,32651.10999999998,0
61.0,431.24000000000007,7.0,8977.45,0
37.0,287.34,45.0,19232.579999999987,0
4.0,17.78,11.0,11067.060000000001,0
68.0,467.0699999999999,62.0,27244.82,1
34.0,249.38,0.0,15363.820000000005,0
57.0,415.1000000000001,24.0,6087.86,0
42.0,322.81000000000006,32.0,10200.04,0
23.0,169.67,29.0,3997.9999999999995,0
96.0,691.6499999999999,47.0,16942.030000000002,0
77.0,542.2,8.0,18583.039999999997,0
15.0,129.64,0.0,5208.12,1
63.0,448.69000000000005,10.0,22764.139999999992,0
105.0,830.37,21.0,21165.029999999995,1
66.0,462.57999999999987,100.0,11846.31,1
66.0,461.84,85.0,14264.140000000003,0
43.0,264.67,40.0,15592.640000000001,0
19.0,185.22,0.0,3839.460000000001,0
67.0,496.63999999999993,38.0,15961.880000000005,0
68.0,476.65999999999997,41.0,24665.339999999997,0
23.0,145.37999999999997,0.0,6782.84,0
49.0,316.69000000000005,46.0,17519.290000000005,0
98.0,646.49,0.0,22585.009999999995,0
78.0,563.86,0.0,17061.33,1
65.0,444.01999999999987,77.0,9753.24,0
28.0,204.68999999999997,15.0,20081.809999999994,0
57.0,478.31000000000006,98.0,30343.76,1
55.0,367.67,37.0,8565.22,1
125.0,795.3600000000001,63.0,21447.619999999995,1
83.0,588.51,0.0,18698.900000000005,0
44.0,273.83,46.0,22230.629999999997,0
95.0,578.2399999999999,29.0,20622.440000000002,0
87.0,682.8799999999999,12.0,11682.790000000003,0
83.0,642.1900000000002,55.0,10806.689999999999,0
53.0,354.84999999999997,10.0,21820.269999999997,0
44.0,318.99,48.0,14817.030000000002,0
38.0,244.49999999999997,27.0,22060.68,0
61.0,376.1600000000001,38.0,24127.800000000003,0
90.0,519.05,53.0,17733.66,0
22.0,142.56,61.0,18891.629999999994,1
72.0,606.0600000000002,5.0,18602.93999999999,1
94.0,588.73,27.0,32679.809999999994,1
93.0,671.14,145.0,21441.949999999997,1
66.0,393.0799999999999,84.0,24502.47,0
77.0,524.8599999999999,85.0,20894.059999999987,0
52.0,341.83000000000004,68.0,15462.380000000003,0
46.0,309.18000000000006,27.0,18711.199999999997,0
43.0,299.43,34.0,20494.15,0
88.0,607.3900000000001,5.0,14365.650000000001,1
100.0,639.4300000000001,42.0,11230.929999999998,0
13.0,82.55000000000001,4.0,2890.46,1
30.0,224.39000000000001,14.0,19380.74000000001,0
88.0,580.46,75.0,7325.360000000001,1
5.0,34.58,7.0,10305.719999999998,0
79.0,619.7099999999998,20.0,20739.899999999998,0
75.0,512.8900000000001,51.0,22818.74,1
62.0,437.34999999999997,15.0,14804.650000000001,0
0.0,0.0,30.0,20016.749999999996,1
117.0,848.4400000000002,28.0,17736.309999999998,1
123.0,832.33,6.0,14670.490000000002,1
88.0,565.1700000000001,0.0,15494.050000000007,0
74.0,476.7600000000002,30.0,11823.13,0
55.0,393.26000000000005,54.0,13618.46,0
61.0,424.30000000000007,65.0,34888.18,1
38.0,320.13,8.0,13026.099999999999,0
104.0,691.93,14.0,34064.29,1
55.0,389.33000000000004,29.0,25047.079999999994,0
0.0,0.0,20.0,18418.269999999993,1
98.0,666.76,74.0,7844.430000000001,1
60.0,382.0299999999999,35.0,14891.120000000003,0
81.0,514.92,55.0,25022.460000000003,1
16.0,94.74999999999999,7.0,2696.04,1
62.0,446.8899999999999,7.0,21571.889999999996,0
37.0,256.66,35.0,8645.57,0
14.0,96.94999999999999,37.0,17190.83,0
60.0,424.15000000000003,66.0,30206.829999999998,1
68.0,543.4999999999998,2.0,11372.289999999999,0
68.0,544.6899999999998,16.0,15967.270000000004,0
81.0,606.2,36.0,20066.09999999999,0
84.0,558.2099999999999,46.0,19240.030000000002,1
80.0,552.3299999999999,23.0,18457.850000000006,0
37.0,253.95,69.0,18686.079999999998,0
106.0,767.6800000000003,49.0,40801.83999999999,1
80.0,688.54,39.0,11353.429999999998,1
66.0,437.74999999999994,22.0,25108.550000000007,0
34.0,234.73999999999998,43.0,26025.599999999995,0
106.0,625.2499999999998,67.0,8309.980000000001,0
72.0,578.6800000000002,50.0,15857.169999999996,0
19.0,130.88,94.0,11510.830000000002,1
68.0,434.33000000000004,0.0,19423.180000000004,0
82.0,589.3899999999999,62.0,23861.799999999996,0
50.0,330.17,45.0,12733.870000000003,0
73.0,587.4700000000003,1.0,15566.759999999998,1
49.0,292.50999999999993,46.0,12751.500000000002,0
63.0,499.41999999999996,17.0,9599.779999999999,0
18.0,113.18000000000002,19.0,11333.469999999998,0
65.0,433.03999999999996,69.0,20639.100000000002,0
64.0,473.61999999999983,68.0,16776.809999999998,0
22.0,128.51,64.0,19271.51,0
3.0,12.7,0.0,492.03,1
148.0,1115.6400000000003,41.0,25465.400000000005,1
112.0,751.0300000000003,45.0,21470.319999999996,1
60.0,427.28999999999996,6.0,7023.770000000002,0
29.0,192.28999999999996,73.0,14620.52,0
64.0,432.2500000000001,14.0,20009.41999999999,0
100.0,508.75999999999993,8.0,25598.869999999977,0
60.0,443.6499999999998,44.0,20860.9,0
6.0,26.63,5.0,370.06000000000006,0
68.0,328.74,13.0,17364.329999999998,0
88.0,573.4599999999999,54.0,8714.690000000002,0
77.0,550.3100000000001,0.0,23130.570000000003,1
23.0,163.65999999999997,19.0,4738.23,0
17.0,110.9,13.0,5813.080000000001,0
40.0,280.43999999999994,2.0,13934.540000000003,0
105.0,763.2699999999999,10.0,33233.63,1
43.0,310.01000000000005,0.0,11486.690000000004,1
69.0,469.46000000000004,55.0,15362.480000000001,0
2.0,11.96,3.0,0.0,1
76.0,501.1800000000001,0.0,16152.55,1
73.0,603.09,19.0,9988.180000000002,1
69.0,407.59,44.0,17249.51,0
100.0,825.8400000000001,0.0,20273.819999999996,1
81.0,625.4900000000001,126.0,16538.89,1
67.0,509.2899999999999,49.0,21074.819999999996,0
41.0,302.04,106.0,9755.950000000003,0
34.0,201.36999999999998,75.0,14174.84,0
19.0,112.68999999999998,12.0,4312.96,0
39.0,282.30999999999995,0.0,19236.800000000003,0
70.0,533.41,54.0,20011.869999999995,0
15.0,92.57,14.0,22027.43,0
79.0,517.9499999999999,1.0,26517.440000000002,1
93.0,688.5399999999998,18.0,14117.530000000002,1
20.0,140.19000000000003,0.0,6553.24,0
86.0,561.9200000000001,35.0,11141.110000000002,0
68.0,528.4300000000001,54.0,17229.4,0
88.0,564.56,0.0,13344.020000000006,0
71.0,549.04,80.0,19205.65,0
128.0,846.4999999999998,50.0,19450.329999999998,1
55.0,421.69,80.0,26894.33999999999,0
81.0,518.7299999999998,71.0,32418.280000000006,1
56.0,302.74,70.0,29223.17,0
35.0,219.78000000000003,15.0,8210.490000000002,0
74.0,492.63000000000005,2.0,27383.18,1
82.0,565.6500000000002,37.0,32715.30999999999,1
96.0,612.2600000000001,0.0,17911.890000000003,0
185.0,1278.8699999999997,13.0,4205.46,1
2.0,10.59,50.0,21507.940000000002,0
41.0,234.37000000000003,53.0,18876.629999999997,0
111.0,818.9099999999999,3.0,15530.91,1
56.0,333.22999999999996,0.0,15373.480000000007,0
78.0,551.49,33.0,7901.999999999999,0
67.0,506.1600000000001,0.0,23867.030000000002,1
72.0,452.1200000000002,28.0,14675.92,0
63.0,457.13,56.0,16211.97,1
47.0,326.23999999999995,41.0,17283.04,0
11.0,63.65,25.0,13013.33,0
94.0,609.8200000000002,63.0,20178.279999999995,0
71.0,452.1499999999999,39.0,16057.570000000002,0
27.0,200.93999999999997,34.0,11627.130000000001,0
32.0,244.80000000000004,13.0,7213.580000000001,0
51.0,363.5299999999999,29.0,22843.02,1
43.0,326.97999999999996,0.0,7331.52,0
40.0,307.94999999999993,45.0,14359.009999999998,0
69.0,536.6300000000001,47.0,15988.409999999998,0
66.0,513.1600000000001,97.0,21090.67,0
49.0,310.78000000000003,3.0,11506.66,0
23.0,147.69,30.0,18417.929999999997,0
69.0,528.67,47.0,22323.98,0
93.0,720.5099999999999,71.0,14800.780000000002,0
82.0,564.01,0.0,13846.029999999999,1
0.0,0.0,9.0,2923.5,1
22.0,166.81,41.0,20974.449999999993,0
77.0,515.5799999999999,108.0,26847.949999999993,0
96.0,697.2599999999998,19.0,23036.219999999994,0
72.0,495.1100000000001,34.0,15887.370000000003,0
43.0,256.9,1.0,10450.48,0
70.0,486.87000000000006,49.0,19080.910000000003,0
54.0,397.26,0.0,10687.340000000004,0
70.0,432.61,0.0,18428.599999999995,0
128.0,1012.4400000000002,72.0,20324.189999999995,1
38.0,272.96999999999997,47.0,18712.730000000007,0
79.0,529.3899999999999,20.0,15401.899999999998,0
49.0,354.9299999999999,79.0,12249.890000000003,1
69.0,515.5200000000001,34.0,21231.9,0
17.0,149.14,4.0,4332.45,0
58.0,410.1800000000001,97.0,12172.35,0
94.0,646.1100000000001,1.0,25811.639999999985,0
21.0,135.88000000000002,18.0,9561.560000000001,1
28.0,202.37999999999997,0.0,33924.13,1
62.0,491.52,58.0,28368.50999999999,0
85.0,561.13,84.0,9406.050000000001,1
18.0,148.36,94.0,9941.3,1
121.0,769.3599999999999,0.0,42437.52000000002,1
167.0,1051.6899999999998,0.0,22432.590000000004,1
67.0,429.17000000000013,11.0,13946.66,0
122.0,848.3300000000002,0.0,17129.710000000003,1
45.0,246.42,16.0,12499.780000000002,0
37.0,202.35999999999999,18.0,21066.02,1
77.0,480.37000000000006,33.0,20586.08,0
30.0,226.20000000000005,28.0,10332.55,0
63.0,403.3199999999999,65.0,16784.020000000004,0
76.0,551.5799999999999,72.0,15975.989999999996,0
69.0,420.57000000000016,102.0,14195.88,0
80.0,467.5,0.0,21004.279999999995,1
181.0,1181.8000000000002,169.0,21346.579999999994,1
92.0,536.9599999999999,18.0,20193.899999999998,0
58.0,408.32000000000005,0.0,23259.649999999998,0
37.0,258.7000000000001,0.0,10928.310000000001,1
74.0,526.94,0.0,17381.509999999995,1
83.0,603.2599999999999,155.0,17495.2,1
35.0,202.92,25.0,12603.8,0
58.0,304.29999999999995,50.0,14954.859999999999,0
72.0,462.9600000000001,1.0,11958.39,0
48.0,352.54999999999995,30.0,22371.84,0
56.0,483.17,52.0,16331.710000000003,0
83.0,584.1699999999997,39.0,22832.66999999999,0
68.0,410.60999999999996,56.0,15614.770000000006,1
68.0,531.96,26.0,13654.590000000004,0
50.0,359.72999999999996,102.0,3664.6000000000004,1
2.0,23.53,2.0,201.07999999999998,0
35.0,274.22999999999996,12.0,11389.980000000001,0
87.0,637.2600000000001,81.0,12511.370000000003,0
58.0,387.39000000000004,61.0,14632.199999999997,0
32.0,187.52,47.0,19373.91,0
19.0,132.06,15.0,2971.51,0
38.0,230.9,28.0,11324.259999999998,0
55.0,331.98000000000013,0.0,12673.710000000001,0
87.0,655.24,1.0,17428.840000000004,0
40.0,247.62999999999997,0.0,21420.43999999999,0
42.0,333.36,48.0,14566.340000000007,0
9.0,94.14,91.0,38368.57999999998,1
54.0,409.79,49.0,13211.820000000002,0
78.0,583.03,15.0,20350.959999999995,0
44.0,287.93,9.0,27093.069999999992,0
82.0,507.89,88.0,17543.37,1
62.0,376.64000000000004,73.0,14286.43,0
71.0,501.59,40.0,17828.400000000005,1
82.0,589.9499999999999,9.0,11666.320000000002,0
128.0,804.9699999999999,84.0,20562.17,1
99.0,658.24,10.0,16013.779999999999,0
49.0,359.23999999999995,0.0,6088.300000000001,1
99.0,705.1799999999997,24.0,19813.350000000002,0
114.0,847.5899999999998,23.0,34047.43,1
68.0,467.39000000000016,29.0,26934.769999999997,0
61.0,444.3999999999999,32.0,9673.310000000001,0
184.0,1225.6999999999998,135.0,24756.400000000005,1
87.0,635.3200000000003,30.0,20478.760000000002,1
68.0,453.9099999999999,48.0,17788.660000000003,0
40.0,310.78999999999996,52.0,25011.090000000004,1
40.0,292.65,8.0,19429.28,0
43.0,314.3699999999999,43.0,10015.52,1
53.0,385.24000000000007,34.0,17383.22,0
56.0,405.47999999999996,63.0,14815.05,0
38.0,257.36,30.0,20900.119999999995,0
76.0,585.5599999999998,30.0,22165.13,0
121.0,843.7199999999996,0.0,14975.999999999998,0
103.0,684.77,9.0,19446.15,1
6.0,15.93,83.0,17145.750000000004,1
38.0,275.73999999999995,16.0,7122.540000000001,0
46.0,278.1000000000001,0.0,17288.020000000004,0
92.0,638.9600000000002,33.0,21265.76,0
77.0,587.5399999999997,56.0,11104.279999999999,0
9.0,88.63,0.0,3390.6200000000003,0
88.0,619.7900000000001,19.0,20677.89,0
49.0,338.0,13.0,16963.2,0
123.0,794.9900000000001,27.0,21668.019999999993,1
51.0,454.46,0.0,22857.34,0
0.0,0.0,7.0,39419.77000000001,1
55.0,398.9300000000001,20.0,16022.55,0
19.0,129.01,151.0,28584.389999999996,1
45.0,333.48999999999984,50.0,17275.47,0
40.0,263.63999999999993,56.0,11382.980000000005,0
37.0,299.0799999999999,26.0,7619.020000000001,0
71.0,544.4900000000001,35.0,14460.010000000006,0
111.0,846.5699999999997,107.0,6444.320000000001,1
90.0,710.18,46.0,20697.580000000005,0
42.0,333.23,29.0,23974.090000000007,0
28.0,205.77,61.0,25838.999999999996,0
38.0,312.01999999999987,66.0,21645.980000000003,0
86.0,643.9200000000002,0.0,25872.849999999995,0
44.0,258.93,0.0,19696.729999999996,0
105.0,684.9899999999999,23.0,21883.399999999998,0
7.0,22.96,7.0,12762.989999999998,0
55.0,440.66,85.0,15962.010000000002,1
73.0,568.6600000000001,0.0,14545.340000000004,0
31.0,172.1,25.0,31077.58999999999,0
79.0,413.26,12.0,12403.15,0
42.0,265.8,0.0,18664.93999999999,0
115.0,747.58,98.0,12912.970000000001,1
106.0,616.8400000000001,0.0,14348.460000000001,1
53.0,405.9799999999999,0.0,24831.389999999985,0
94.0,569.2200000000001,155.0,23422.79,1
47.0,358.8200000000001,19.0,28000.91,1
75.0,538.34,51.0,12666.970000000003,0
88.0,611.6899999999999,60.0,15512.04,0
46.0,309.98999999999995,10.0,25623.94,0
98.0,703.1599999999999,4.0,25391.67,1
35.0,276.8,139.0,21880.519999999997,1
73.0,477.26,53.0,18583.85,0
72.0,526.05,24.0,19545.919999999995,0
34.0,236.41000000000005,0.0,21529.269999999997,0
70.0,434.33000000000004,46.0,14439.860000000004,0
38.0,275.47,115.0,22988.9,1
128.0,877.5600000000002,40.0,32649.969999999998,1
77.0,526.03,137.0,20517.57,1
32.0,223.69999999999993,12.0,18618.1,0
52.0,360.95000000000005,17.0,9780.07,1
62.0,452.8899999999999,66.0,20815.169999999995,0
70.0,544.78,65.0,10547.9,0
48.0,279.99999999999994,0.0,15285.139999999998,0
63.0,385.0899999999999,18.0,14518.030000000002,0
81.0,658.4899999999997,45.0,14999.440000000002,0
100.0,729.7099999999999,55.0,18939.820000000003,0
67.0,499.8700000000002,69.0,32556.539999999997,1
63.0,408.67999999999995,63.0,24970.259999999995,0
69.0,479.06999999999994,69.0,16226.710000000003,0
2.0,15.06,131.0,20338.160000000007,1
28.0,226.31000000000003,0.0,6459.95,0
5.0,47.84,9.0,14269.74,0
26.0,171.70000000000002,33.0,18912.389999999996,0
22.0,134.23999999999998,13.0,8327.46,0
68.0,463.53999999999985,0.0,27144.87,1
42.0,329.7,67.0,12774.800000000001,1
70.0,530.32,47.0,12755.700000000003,0
59.0,501.6299999999998,34.0,21633.999999999996,0
110.0,823.9,135.0,24051.189999999995,1
30.0,266.46000000000004,17.0,19610.609999999993,0
80.0,574.9800000000002,75.0,23750.989999999994,0
38.0,249.50000000000003,44.0,7076.630000000001,0
40.0,334.24,91.0,11304.140000000001,0
60.0,413.85,38.0,20262.540000000005,0
30.0,223.58000000000007,51.0,10845.539999999999,1
93.0,654.0200000000001,38.0,14732.960000000005,0
30.0,204.32999999999998,10.0,30084.729999999985,0
47.0,250.3,57.0,12451.740000000003,0
70.0,443.90999999999997,42.0,17283.550000000007,0
36.0,301.49000000000007,114.0,4136.870000000001,0
13.0,96.3,33.0,6750.08,1
47.0,270.06000000000006,22.0,19584.72,0
107.0,740.5500000000002,94.0,38888.27999999998,1
136.0,860.3,0.0,24299.120000000003,0
32.0,242.62000000000003,26.0,15193.890000000007,0
75.0,533.3500000000001,74.0,7289.9400000000005,1
41.0,215.34,7.0,10842.359999999999,0
58.0,403.8400000000001,2.0,13700.199999999999,1
81.0,462.68000000000006,73.0,15293.930000000004,0
47.0,263.42,36.0,19898.12999999999,0
54.0,390.17999999999995,5.0,29460.559999999998,0
69.0,453.26,18.0,14427.400000000001,0
10.0,94.05999999999999,8.0,621.63,1
100.0,730.05,20.0,26582.03000000001,1
26.0,209.75000000000003,11.0,17580.240000000005,0
0.0,0.0,188.0,33189.499999999985,1
43.0,352.46000000000004,31.0,20837.299999999996,0
74.0,456.4699999999999,157.0,10418.990000000002,1
53.0,307.9200000000001,13.0,18666.460000000006,0
64.0,445.52000000000004,17.0,13740.130000000005,0
49.0,323.04,0.0,21078.01999999999,0
89.0,654.9599999999998,0.0,26837.72,1
27.0,154.71,22.0,14762.919999999998,0
84.0,587.3700000000001,0.0,21818.290000000005,0
66.0,430.0199999999999,20.0,12049.529999999999,0
83.0,572.0299999999999,148.0,19930.29,1
89.0,637.5200000000003,104.0,11595.910000000002,0
30.0,166.51000000000002,77.0,12199.430000000002,0
37.0,266.45000000000005,224.0,31942.399999999998,1
61.0,389.22999999999985,62.0,14661.640000000003,0
112.0,783.6199999999997,82.0,33067.63999999999,1
52.0,382.7700000000001,56.0,22361.109999999993,1
92.0,696.1699999999998,21.0,19068.229999999996,0
74.0,555.2500000000001,27.0,25718.19,1
105.0,724.57,158.0,39930.070000000014,1
37.0,296.79,17.0,9979.440000000002,0
82.0,618.3500000000001,56.0,19343.019999999993,0
20.0,170.0,94.0,9507.710000000001,1
26.0,159.72999999999996,49.0,16810.98,0
40.0,287.69,39.0,27823.719999999998,0
51.0,402.7399999999999,14.0,20391.139999999992,0
106.0,781.3699999999999,26.0,37962.30999999999,1
91.0,525.67,0.0,18857.58,0
59.0,486.67000000000013,0.0,13432.299999999997,1
14.0,95.94000000000001,0.0,2920.15,0
16.0,102.89000000000001,50.0,6618.91,1
42.0,280.21000000000004,0.0,19316.23,0
39.0,264.7600000000001,51.0,16462.110000000004,0
53.0,403.89000000000004,39.0,15278.139999999998,0
62.0,431.00000000000006,93.0,20369.38,0
40.0,261.03000000000003,72.0,14587.090000000006,0
68.0,516.5600000000001,57.0,16535.75,0
72.0,442.2199999999999,10.0,16983.660000000003,0
81.0,570.2499999999999,106.0,20895.149999999987,0
13.0,81.38,10.0,5024.19,1
41.0,231.49,87.0,21786.969999999987,1
83.0,561.0499999999998,0.0,16539.030000000002,0
37.0,257.56,1.0,15763.7,0
60.0,488.33000000000004,3.0,14134.369999999999,0
74.0,524.8900000000001,74.0,12199.749999999996,0
79.0,647.6900000000004,1.0,11067.87,0
24.0,163.74999999999997,0.0,14226.810000000001,1
63.0,470.9100000000001,0.0,13074.49,1
19.0,107.51,0.0,38999.590000000004,1
32.0,187.89999999999995,0.0,37601.42999999999,1
70.0,561.8500000000001,28.0,23850.759999999984,0
27.0,192.57,105.0,23746.700000000004,1
59.0,347.47999999999996,43.0,19856.239999999994,0
50.0,357.58000000000004,0.0,13497.970000000003,0
53.0,376.7800000000001,44.0,17334.120000000003,0
42.0,288.54999999999995,76.0,15577.750000000002,0
72.0,502.7399999999999,48.0,19178.13000000001,0
86.0,605.8900000000003,25.0,16286.270000000006,0
60.0,399.41,42.0,19499.62,0
50.0,290.87,14.0,18472.84,0
23.0,128.42,27.0,16320.86,0
27.0,142.23000000000002,48.0,19480.660000000007,0
58.0,397.4800000000001,62.0,15700.359999999997,0
41.0,315.98,0.0,22927.95,0
92.0,719.7100000000002,66.0,23827.529999999995,0
0.0,0.0,28.0,16573.03,1
19.0,135.51999999999998,48.0,13152.5,0
85.0,601.1800000000004,55.0,16089.050000000003,1
58.0,372.6,41.0,13658.110000000002,0
21.0,182.85,0.0,22339.760000000002,0
37.0,266.33000000000004,62.0,22924.339999999997,0
95.0,614.9099999999999,0.0,13616.610000000002,0
84.0,526.23,13.0,27464.550000000003,1
102.0,752.6999999999998,19.0,24877.84,0
44.0,280.42,19.0,19925.160000000007,0
101.0,708.2699999999999,0.0,16216.94,1
89.0,673.5200000000001,30.0,24001.47999999999,0
78.0,566.4499999999999,38.0,17971.0,1
79.0,526.9000000000001,39.0,9460.28,0
42.0,298.90000000000003,45.0,20665.09,0
41.0,248.85999999999999,47.0,21816.350000000002,0
47.0,335.13,50.0,16867.93,0
91.0,643.8999999999999,103.0,22197.840000000004,0
29.0,189.8,57.0,16472.83,0
10.0,64.66,34.0,10590.070000000003,0
48.0,322.60999999999984,73.0,18642.34,1
96.0,620.43,37.0,12569.400000000003,0
47.0,351.45,0.0,23721.149999999998,0
33.0,268.09999999999997,14.0,16784.340000000004,0
74.0,545.52,47.0,13534.15,0
23.0,169.25,20.0,7476.260000000001,0
61.0,490.78,36.0,20422.52999999999,0
38.0,271.40999999999997,14.0,8152.11,1
21.0,148.63,62.0,6348.469999999999,1
42.0,289.91,57.0,26951.220000000005,1
85.0,509.61,4.0,26802.839999999986,0
23.0,177.59,38.0,26186.600000000002,0
80.0,543.4999999999999,3.0,16831.9,0
55.0,385.09000000000003,38.0,14962.130000000001,0
4.0,19.85,28.0,13107.42,0
87.0,638.3100000000003,76.0,28239.489999999994,1
51.0,411.99999999999994,137.0,12155.460000000001,1
68.0,464.62000000000006,6.0,5810.800000000001,0
82.0,535.9599999999999,52.0,14259.080000000004,0
50.0,282.86999999999995,53.0,13260.029999999999,0
63.0,468.65999999999985,0.0,11794.340000000002,0
89.0,613.6400000000001,12.0,15973.02,0
63.0,490.5200000000001,38.0,17260.020000000004,0
130.0,936.6699999999997,129.0,25739.00000000001,1
87.0,583.0200000000002,1.0,11213.97,0
22.0,171.9,126.0,23256.079999999994,1
61.0,374.87999999999994,10.0,18984.089999999997,0
97.0,664.39,36.0,18982.029999999995,0
171.0,1146.59,99.0,16327.570000000002,1
41.0,243.63000000000002,42.0,20579.460000000003,0
153.0,1071.0800000000002,0.0,22770.070000000003,1
0.0,0.0,211.0,27695.85999999999,1
77.0,481.42999999999995,85.0,9765.0,1
58.0,408.53000000000003,2.0,15346.040000000003,0
112.0,717.8499999999999,128.0,27194.859999999993,1
80.0,538.3899999999999,51.0,21691.459999999995,0
45.0,317.55999999999995,10.0,16900.680000000004,0
48.0,313.96,37.0,17915.920000000002,0
66.0,470.97,31.0,22773.519999999997,0
104.0,684.88,0.0,24447.199999999997,0
111.0,899.74,0.0,26866.61,0
27.0,170.58,23.0,21798.61,0
61.0,420.18000000000006,40.0,17969.47000000001,0
140.0,977.3200000000004,41.0,2263.44,1
51.0,390.88999999999993,0.0,27233.52999999999,0
42.0,275.74999999999994,46.0,11000.609999999999,1
84.0,666.2400000000001,64.0,14775.410000000002,0
87.0,633.4399999999999,31.0,8237.769999999999,1
81.0,435.42,7.0,18305.769999999997,0
10.0,63.03000000000001,0.0,2568.0,1
10.0,61.849999999999994,3.0,8761.02,0
0.0,0.0,19.0,17289.88,1
83.0,540.49,41.0,9127.74,0
115.0,758.9799999999999,49.0,14474.710000000005,1
35.0,265.44,4.0,16363.040000000003,1
100.0,769.4499999999998,0.0,7718.19,1
12.0,60.459999999999994,18.0,10928.01,1
65.0,426.3500000000001,75.0,12099.84,1
146.0,1074.6699999999996,120.0,39893.03,1
101.0,670.0799999999998,5.0,12880.08,1
32.0,169.94999999999996,53.0,25420.849999999988,0
54.0,395.22999999999996,26.0,12160.800000000001,0
12.0,72.28,28.0,4941.8200000000015,0
12.0,76.97,0.0,1893.18,0
89.0,595.4199999999997,47.0,17013.7,0
11.0,81.29,1.0,4000.01,0
41.0,330.7500000000001,0.0,27573.829999999998,1
91.0,610.2099999999998,20.0,16218.510000000004,0
102.0,714.8199999999999,34.0,18341.56,0
106.0,713.4399999999999,46.0,7093.610000000001,1
44.0,324.5700000000001,68.0,17347.25,1
54.0,341.46999999999997,0.0,17280.860000000004,0
115.0,860.75,7.0,18766.259999999995,1
64.0,496.59000000000003,21.0,11136.1,0
88.0,527.4,0.0,14467.95,0
101.0,699.7199999999998,27.0,19694.560000000005,0
70.0,450.9600000000001,34.0,16848.98,0
62.0,473.13999999999993,4.0,14623.290000000003,1
159.0,1173.9999999999993,149.0,33258.600000000006,1
33.0,214.38,14.0,11608.63,0
26.0,149.12999999999997,23.0,17022.640000000003,0
76.0,544.6300000000003,77.0,15785.420000000002,0
34.0,264.3,38.0,8907.850000000002,0
45.0,368.24999999999994,44.0,15247.759999999998,0
106.0,823.1399999999999,0.0,9248.09,1
78.0,483.81000000000006,21.0,23076.649999999994,0
99.0,709.3899999999998,4.0,23380.4,0
10.0,62.81,0.0,6283.900000000001,0
25.0,207.04999999999998,37.0,17330.130000000005,0
87.0,522.4700000000001,99.0,16161.100000000004,0
19.0,149.92,73.0,23988.55,0
41.0,233.75,24.0,15252.740000000005,0
111.0,768.7799999999997,0.0,35501.99,1
52.0,377.56,78.0,13145.590000000004,0
84.0,513.1,21.0,16080.389999999998,1
35.0,245.54999999999995,55.0,28224.160000000003,1
56.0,324.99,78.0,10977.570000000002,0
36.0,278.27000000000004,0.0,22016.120000000003,0
57.0,417.39000000000004,39.0,10604.939999999999,0
77.0,576.7800000000002,64.0,13598.819999999996,0
107.0,703.3099999999998,34.0,13291.980000000003,0
62.0,545.53,3.0,4942.500000000002,0
42.0,243.48999999999995,79.0,19513.6,1
74.0,525.5099999999999,30.0,11337.849999999999,0
3.0,32.92,5.0,8922.770000000002,0
63.0,377.43,0.0,16663.48,0
71.0,502.74000000000007,57.0,15986.590000000006,0
85.0,645.72,0.0,14586.92,0
50.0,356.82000000000005,0.0,28477.99,1
104.0,739.2800000000002,55.0,21940.109999999997,1
43.0,266.1,22.0,6676.009999999999,1
33.0,250.64000000000001,28.0,8739.550000000001,0
57.0,334.23999999999995,94.0,19656.300000000003,1
116.0,760.0399999999997,10.0,17720.899999999994,1
34.0,217.52,23.0,14040.660000000003,0
71.0,473.1700000000001,17.0,13536.44,0
73.0,545.9600000000002,0.0,12799.600000000002,1
39.0,274.85,72.0,18436.719999999998,0
42.0,281.39000000000004,0.0,21421.28,1
35.0,222.43999999999997,6.0,4659.43,0
87.0,550.4800000000001,70.0,13843.33,0
40.0,307.83,0.0,17130.739999999998,1
78.0,511.9399999999999,0.0,9117.020000000002,0
101.0,741.3499999999999,21.0,17014.08,0
62.0,410.2700000000001,19.0,14325.370000000003,0
0.0,0.0,20.0,13688.679999999998,1
85.0,536.08,33.0,19974.04,0
64.0,421.1599999999999,5.0,15757.010000000006,0
43.0,348.33,61.0,15989.680000000004,0
37.0,223.97,20.0,9376.420000000002,0
87.0,697.2299999999999,0.0,8335.7,0
34.0,248.64999999999998,18.0,12741.28,0
28.0,169.92999999999998,49.0,21232.139999999985,0
20.0,111.35,32.0,8968.570000000002,0
79.0,594.8899999999999,21.0,22293.28,0
40.0,277.55000000000007,0.0,32472.129999999997,1
75.0,547.3099999999998,58.0,13829.37,0
0.0,0.0,48.0,12442.93,0
63.0,292.12,31.0,14123.980000000003,0
63.0,394.1500000000001,8.0,27198.90999999999,0
77.0,496.76,0.0,17765.34,0
51.0,328.87999999999994,24.0,20511.93,0
62.0,442.6699999999999,27.0,11355.400000000001,0
65.0,368.3300000000001,13.0,22293.84,0
87.0,638.9200000000001,31.0,12613.15,0
51.0,356.78999999999996,67.0,11568.160000000002,1
6.0,29.770000000000003,0.0,365.09,1
42.0,268.55999999999995,0.0,19303.789999999994,0
10.0,68.41,0.0,2147.25,0
50.0,375.7600000000001,78.0,12666.67,1
70.0,497.54999999999995,66.0,24918.489999999994,0
50.0,320.62999999999994,60.0,19331.57,0
122.0,818.1300000000001,67.0,19921.109999999993,0
